학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
B000006860,압해초등학교,초등학교,1930-06-16,공립,본교,운영,전라남도 신안군 압해읍 동서리 191,전라남도 신안군 압해읍 복룡로 33-8압해초등학교,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2018-08-22,34.86743271,126.3090111,2018-09-10,B090027,한국교육개발원
B000006861,압해동초등학교,초등학교,1939-05-30,공립,본교,운영,전라남도 신안군 압해읍 신장리 518-1,전라남도 신안군 압해읍 압해로 378-6 (압해읍),8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2018-08-22,34.84107339,126.3547783,2018-09-10,B090027,한국교육개발원
B000006865,안좌초등학교,초등학교,1921-10-08,공립,본교,운영,전라남도 신안군 안좌면 읍동리 1014,전라남도 신안군 안좌면 김환기길 6. 안좌초등학교 (안좌면),8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2018-08-22,34.75497004,126.1242393,2018-09-10,B090027,한국교육개발원
B000013193,성의여자고등학교,고등학교,1949-05-07,사립,본교,운영,경상북도 김천시 평화동 406-6,경상북도 김천시 평화순환길 250-11(평화동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2018-08-22,36.11899124,128.1121709,2018-09-10,B090027,한국교육개발원
B000013314,성지여자고등학교,고등학교,1952-04-15,사립,본교,운영,경상남도 창원시 마산합포구 완월동 206-1,경상남도 창원시 마산합포구 완월남로 20. 성지여자고등학교 (완월동. 성지여자중고등학교),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2018-08-22,35.19783652,128.5597728,2018-09-10,B090027,한국교육개발원
B000009152,세류중학교,중학교,2006-03-02,공립,본교,운영,경기도 수원시 권선구 세류동 207,경기도 수원시 권선구 덕영대로1031번길 6. 세류중학교 (세류동),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2018-08-22,37.25753801,127.0068494,2018-09-10,B090027,한국교육개발원
B000009789,속초중학교,중학교,1951-10-16,공립,본교,운영,강원도 속초시 교동 776-8,강원도 속초시 미시령로 3358(교동.속초중학교),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,2018-08-22,38.2048239,128.5728994,2018-09-10,B090027,한국교육개발원
B000009792,속초여자중학교,중학교,1955-03-27,공립,본교,운영,강원도 속초시 금호동 625-37,강원도 속초시 번영로 81(금호동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,2018-08-22,38.20691513,128.584908,2018-09-10,B090027,한국교육개발원
B000013011,성일고등학교,고등학교,1980-03-01,사립,본교,운영,전라북도 익산시 황등면 황등리 626-1,전라북도 익산시 황등면 화강암로 229 (황등면. 성일고등학교),8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2018-08-22,36.00781446,126.9468468,2018-09-10,B090027,한국교육개발원
B000013018,신태인고등학교,고등학교,1946-12-12,사립,본교,운영,전라북도 정읍시 신태인읍 신태인리 9,전라북도 정읍시 신태인읍 서태길 108. 신태인고등학교 (신태인읍.신태인고등학교),8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2013-11-29,2018-08-22,35.69236101,126.8921413,2018-09-10,B090027,한국교육개발원
B000002694,신재초등학교,초등학교,1985-05-09,공립,본교,운영,부산광역시 해운대구 재송동 1024-1 신재초등학교,부산광역시 해운대구 해운대로81번길 55(재송동. 신재초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.19143069,129.1227741,2018-09-10,B090027,한국교육개발원
B000002695,신도초등학교,초등학교,1998-09-01,공립,본교,운영,부산광역시 해운대구 좌동 1346,부산광역시 해운대구 좌동순환로 34(좌동. 신도초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.16931006,129.1672894,2018-09-10,B090027,한국교육개발원
B000002698,신곡초등학교,초등학교,1997-03-01,공립,본교,운영,부산광역시 해운대구 좌동 1324,부산광역시 해운대구 좌동순환로 290(좌동. 신곡초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.16989243,129.1820227,2018-09-10,B090027,한국교육개발원
B000012063,압구정고등학교,고등학교,1987-05-06,공립,본교,운영,서울특별시 강남구 압구정동 470,서울특별시 강남구 압구정로39길 20. 압구정고등학교 (압구정동),7010000,서울특별시교육청,7091000,서울특별시강남서초교육지원청,2013-11-29,2018-08-22,37.53087081,127.0328538,2018-09-10,B090027,한국교육개발원
B000012387,신탄진고등학교,고등학교,1981-11-25,공립,본교,운영,대전광역시 대덕구 신탄진동 149-5,대전광역시 대덕구 신탄진북로 14 (신탄진동),7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2018-08-22,36.44896206,127.4364993,2018-09-10,B090027,한국교육개발원
B000013424,야로고등학교,고등학교,1972-03-01,공립,본교,운영,경상남도 합천군 야로면 구정리 178,경상남도 합천군 야로면 역산길 13(야로면.야로고등학교),9010000,경상남도교육청,9221000,경상남도합천교육지원청,2013-11-29,2018-08-22,35.70312433,128.1691456,2018-09-10,B090027,한국교육개발원
B000013410,신등고등학교,고등학교,1967-10-05,공립,본교,운영,경상남도 산청군 신등면 양전리 43-2,경상남도 산청군 신등면 신등가회로 125(신등면),9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2018-08-22,35.38760042,128.013225,2018-09-10,B090027,한국교육개발원
B000011281,성산중학교,중학교,1951-10-15,공립,본교,운영,제주특별자치도 서귀포시 성산읍 고성리 1027,제주특별자치도 서귀포시 성산읍 일주동로 4316. 성산중학교 (성산읍),9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2018-08-22,33.44349337,126.9104298,2018-09-10,B090027,한국교육개발원
B000011282,신산중학교,중학교,1970-04-28,공립,본교,운영,제주특별자치도 서귀포시 성산읍 신산리 963,제주특별자치도 서귀포시 성산읍 일주동로 5104신산중학교,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2018-08-22,33.38178665,126.8751604,2018-09-10,B090027,한국교육개발원
B000012068,숙명여자고등학교,고등학교,1906-05-22,사립,본교,운영,서울특별시 강남구 도곡동 91,서울특별시 강남구 남부순환로 2807. 숙명여자고등학교 (도곡동),7010000,서울특별시교육청,7091000,서울특별시강남서초교육지원청,2013-11-29,2018-08-22,37.49040312,127.0523128,2018-09-10,B090027,한국교육개발원
B000013412,안의고등학교,고등학교,1951-10-01,공립,본교,운영,경상남도 함양군 안의면 석천리 93,경상남도 함양군 안의면 안의배움길 30. 안의고등학교 (안의면),9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2018-08-22,35.63082918,127.8196937,2018-09-10,B090027,한국교육개발원
B000013415,아림고등학교,고등학교,1929-04-20,공립,본교,운영,경상남도 거창군 거창읍 김천리 150,경상남도 거창군 거창읍 정장길 19. 아림고등학교 (거창읍),9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2018-08-22,35.67753305,127.9124644,2018-09-10,B090027,한국교육개발원
B000012905,성환고등학교,고등학교,1965-03-10,공립,본교,운영,충청남도 천안시 서북구 성환읍 송덕리 55,충청남도 천안시 서북구 성환읍 신방로 354(성환읍),8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2018-08-22,36.92382051,127.1155928,2018-09-10,B090027,한국교육개발원
B000010348,소양중학교,중학교,1970-03-10,공립,본교,운영,전라북도 완주군 소양면 황운리 750,전라북도 완주군 소양면 소양로 223 (소양면. 소양중학교),8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2018-08-22,35.85622646,127.2321933,2018-09-10,B090027,한국교육개발원
B000010652,약산중학교,중학교,1969-03-11,공립,본교,운영,전라남도 완도군 약산면 장용리 850,전라남도 완도군 약산면 약산로 366. 약산중학교 (약산면),8490000,전라남도교육청,8701000,전라남도완도교육지원청,2013-11-29,2018-08-22,34.39286411,126.8984718,2018-09-10,B090027,한국교육개발원
B000009991,송면중학교,중학교,1971-04-08,공립,본교,운영,충청북도 괴산군 청천면 이평리 191,충청북도 괴산군 청천면 문장로 2915. 송면중학교 (청천면),8000000,충청북도교육청,8092000,충청북도괴산증평교육지원청,2013-11-29,2018-08-22,36.65963046,127.8747727,2018-09-10,B090027,한국교육개발원
B000009469,소하중학교,중학교,1997-03-01,공립,본교,운영,경기도 광명시 소하동 1329,경기도 광명시 소하일로 31. 소하중학교 (소하동. 소하중학교),7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2018-08-22,37.44804046,126.887415,2018-09-10,B090027,한국교육개발원
B000013531,숭덕고등학교,고등학교,1995-12-09,사립,본교,운영,광주광역시 광산구 월계동 765-7,광주광역시 광산구 월계로 117-8(월계동),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2018-08-22,35.21434389,126.8391261,2018-09-10,B090027,한국교육개발원
B000011216,신등중학교,중학교,1953-03-26,공립,본교,운영,경상남도 산청군 신등면 양전리 43-2,경상남도 산청군 신등면 신등가회로 125(신등면),9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2018-08-22,35.38832103,128.0129477,2018-09-10,B090027,한국교육개발원
B000009408,세교중학교,중학교,2001-03-05,공립,본교,운영,경기도 평택시 세교동 304-11,경기도 평택시 영신로 198 (세교동) 세교중학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2018-08-22,37.01348068,127.0888084,2018-09-10,B090027,한국교육개발원
B000009411,송탄중학교,중학교,1995-03-01,공립,본교,운영,경기도 평택시 지산동 1195,경기도 평택시 지산3로10번길 5(지산동),7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2018-08-22,37.0762772,127.0665717,2018-09-10,B090027,한국교육개발원
B000009412,신한중학교,중학교,1966-03-01,사립,본교,운영,경기도 평택시 비전동 산 76-12,경기도 평택시 신한1길 26 (비전동),7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2018-08-22,36.99356942,127.1043051,2018-09-10,B090027,한국교육개발원
B000009861,신철원중학교,중학교,1955-12-02,공립,본교,운영,강원도 철원군 갈말읍 지포리 85-2,강원도 철원군 갈말읍 명성로149번길 64. (신철원중.고등학교),7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2018-08-22,38.14628934,127.3039663,2018-09-10,B090027,한국교육개발원
B000009181,수원중학교,중학교,1946-08-01,사립,본교,운영,경기도 수원시 팔달구 매교동 191,경기도 수원시 팔달구 정조로 666-10. 수원중학교 (매교동),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2018-08-22,37.26733441,127.0182118,2018-09-10,B090027,한국교육개발원
B000009933,앙성중학교,중학교,1956-01-16,공립,본교,운영,충청북도 충주시 앙성면 용포리 172,충청북도 충주시 앙성면 앙암로 66. 앙성중학교 (앙성면),8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2018-08-22,37.11379554,127.7513308,2018-09-10,B090027,한국교육개발원
B000009934,신니중학교,중학교,1977-06-29,공립,본교,운영,충청북도 충주시 신니면 신청리 산 16-1,충청북도 충주시 신니면 신의수청길 149(신니면.신니중학교),8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2018-08-22,37.00250511,127.7402735,2018-09-10,B090027,한국교육개발원
B000010320,아영중학교,중학교,1972-03-09,공립,본교,운영,전라북도 남원시 아영면 청계리 103,전라북도 남원시 아영면 고인청계길 18(아영면),8320000,전라북도교육청,8371000,전라북도남원교육지원청,2013-11-29,2018-08-22,35.50650564,127.6092016,2018-09-10,B090027,한국교육개발원
B000010323,송동중학교,중학교,1977-05-20,공립,본교,운영,전라북도 남원시 송동면 신평리 48-3,전라북도 남원시 송동면 노송로 747 (송동면),8320000,전라북도교육청,8371000,전라북도남원교육지원청,2013-11-29,2018-08-22,35.3635493,127.342377,2018-09-10,B090027,한국교육개발원
B000010980,양덕여자중학교,중학교,1981-02-26,공립,본교,운영,경상남도 창원시 마산회원구 합성동 16-1,경상남도 창원시 마산회원구 학교단지로 21. 양덕여자중학교 (합성동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2018-08-22,35.24324863,128.5944678,2018-09-10,B090027,한국교육개발원
B000010999,양곡중학교,중학교,1978-12-29,공립,본교,운영,경상남도 창원시 성산구 신촌동 32,경상남도 창원시 성산구 신촌로134번길 12(신촌동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2018-08-22,35.19807291,128.6271727,2018-09-10,B090027,한국교육개발원
